practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blank_txt.started,blank_txt.stopped,practice_frequency,practice_level,psychopy_volume,tProbe.started,tProbe.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_early.keys,tToo_early.corr,tToo_early.started,tToo_early.stopped,tToo_late.keys,tToo_late.corr,tToo_late.started,tToo_late.stopped,you_done_goofed.started,you_done_goofed.stopped,Init_phase,Frequency,Level,Psychopy_Volume,Catch trial,probe.started,probe.stopped,feedback.keys,feedback.corr,feedback.rt,feedback.started,feedback.stopped,too_late.keys,too_late.corr,too_late.started,too_late.stopped,too_late.rt,Audiogram,participant,session,Language (english or french),Tone duration (ms),date,expName,psychopyVersion,frameRate,
,,,,52,0,52,0,,,,,,,,,,,,,,,,,,,,,,,,353.5533905932738,21.0,0.0009942466977099574,False,0.0163980666839052,None,['space'],1,[0.539565400002175],232.80484720000823,233.80756340001244,None,1,233.80756340001244,232.80484720000823,,,ttuwra,001,fr,200,2022-04-26_10h54.03.739,Bayesian,2022.1.1,None,
,,,,53,0,53,0,,,,,,,,,,,,,,,,,,,,,,,,2462.2888266898335,25.0,0.0015125949609191762,False,0.010753099995781668,None,['space'],1,[0.6470819999958621],236.41003959999944,237.41251300000295,None,1,237.41251300000295,236.41003959999944,,,ttuwra,001,fr,200,2022-04-26_10h54.03.739,Bayesian,2022.1.1,None,
,,,,54,0,54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.010812733336933888,None,None,0,,240.10939120000694,241.11311090001254,None,1,241.11311090001254,240.10939120000694,,,ttuwra,001,fr,200,2022-04-26_10h54.03.739,Bayesian,2022.1.1,None,
,,,,55,0,55,0,,,,,,,,,,,,,,,,,,,,,,,,707.1067811865476,17.0,0.0003143487978586953,False,0.005588233325397596,None,None,0,,243.7873518000124,244.80358450001222,None,1,244.80358450001222,243.7873518000124,,,ttuwra,001,fr,200,2022-04-26_10h54.03.739,Bayesian,2022.1.1,None,
,,,,56,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,250.0,17.0,0.0011856868528308277,False,0.00117023334314581,0.18525643333850894,None,0,,248.17212950000248,249.1766731000098,None,1,249.1766731000098,248.17212950000248,,,ttuwra,001,fr,200,2022-04-26_10h54.03.739,Bayesian,2022.1.1,None,
,,,,57,0,57,0,,,,,,,,,,,,,,,,,,,,,,,,5656.85424949238,15.0,0.0007227417995191066,False,0.003614499990362674,0.1953627999901073,['space'],1,[0.6925966999988304],252.7015076000098,253.69723710000108,None,1,253.69723710000108,252.7015076000098,,,ttuwra,001,fr,200,2022-04-26_10h54.03.739,Bayesian,2022.1.1,None,
,,,,58,0,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.005373033331125043,None,None,0,,255.20045820000814,256.2016678000073,None,1,256.2016678000073,255.20045820000814,,,ttuwra,001,fr,200,2022-04-26_10h54.03.739,Bayesian,2022.1.1,None,
,,,,59,0,59,0,,,,,,,,,,,,,,,,,,,,,,,,1624.5047927124701,25.0,0.0010288592652100378,False,0.00011243332119192928,None,['space'],1,[0.47691079998912755],259.8601878000045,260.87010720001126,None,1,260.87010720001126,259.8601878000045,,,ttuwra,001,fr,200,2022-04-26_10h54.03.739,Bayesian,2022.1.1,None,
,,,,60,0,60,0,,,,,,,,,,,,,,,,,,,,,,,,164.93848884661182,20.0,0.003931354593573141,False,0.01346173333877232,None,None,0,,264.16931530000875,265.1735241000133,None,1,265.1735241000133,264.16931530000875,,,ttuwra,001,fr,200,2022-04-26_10h54.03.739,Bayesian,2022.1.1,None,
,,,,61,0,61,0,,,,,,,,,,,,,,,,,,,,,,,,3482.202253184498,20.0,0.0007485072584861476,False,0.011049833323340863,None,None,0,,269.34428620000836,270.3501088000048,None,1,270.3501088000048,269.34428620000836,,,ttuwra,001,fr,200,2022-04-26_10h54.03.739,Bayesian,2022.1.1,None,
,,,,62,0,62,0,,,,,,,,,,,,,,,,,,,,,,,,812.2523963562351,18.0,0.0003075345832776403,False,0.005018600000767037,None,None,0,,274.20043150000856,275.2120150000119,None,1,275.2120150000119,274.20043150000856,,,ttuwra,001,fr,200,2022-04-26_10h54.03.739,Bayesian,2022.1.1,None,
,,,,63,0,63,0,,,,,,,,,,,,,,,,,,,,,,,,8000.0,8.0,0.00045600541967795504,False,0.016382666653953493,None,['space'],1,[0.42410689999815077],278.1210754000058,279.11935670000094,None,1,279.11935670000094,278.1210754000058,,,ttuwra,001,fr,200,2022-04-26_10h54.03.739,Bayesian,2022.1.1,None,
